;;;;;;;;;;x
unify_western_med_desc;We are truly ascendant in the west of the Mediterranean. Its peoples are all our brothers, our cousins, and other long-lost relatives, as evidenced by our similar languages, cultures, customs, and histories. Let the $COUNTRY_ADJ$ eagle spread its wings and bring our far-flung family under its protection, for the benefit of all!\n\n§RNB: You need to own/puppet the owners of Barcelona, Mauguio, Milan, Rome, and Naples - sphereing alone is not enough. If you want to inherit the countries listed in the decision criteria, you must puppet AND sphere them.;x
unite_crowns_BHN_title;Unite the Crowns of Bohemia and Hungary;x
unite_crowns_BHN_desc;In the aftermath of the Hungarian Revolution, the question of the place of Hungary in Bohemia became widely discussed. After deliberation, it was decided that the two crowns should be united in one kingdom proper, thus granting Hungarians recognition as full citizens and full representation in the kingdom. The Crowns of St. Wenceslaus and St. Stephen were joined.;x
unite_the_celts_title;Unite the Ceilts;x
unite_the_celts_desc;Given our ascendancy over our fellow Ceilts and our strength relative to Aengland, we are in a position to unite all Ceilts under one banner so we can create a country without oppression or worry of war.;x
usurp_french_crown_title;Usurp the Crown of France;x
usurp_french_crown_desc;Now that we have occupied the lands of the King and ended the main branch of the House of Sangois, we can usurp the French crown with no one to stop us! Glory to $COUNTRY$!;x
vyazma_march_title;The Vyazma March;x
vyazma_march_desc;After our recent victory, Smolensk is weak: its government is collapsing, what few troops it has are barely paid, and its people are rebelling. They are in no position to repel our troops, truce be damned. Let us dispatch an army immediately down the road across the border to Vyazma, and thence to Smolensk! We can end this in one bold, fell swoop!\n\nNOTE: This will end the chain just the same as winning another war or them falling to rebels, but is probably pretty unlikely to happen. If you don't get the opportunity to take this decision, oh well!;x
we_are_hungarian_ai_title;We are Hungarian;x
we_are_hungarian_ai_desc;The independence of Hungary from Bohemia is confirmed. We should join them and prosper together.;x
we_are_hungarian_human_title;We are Hungarian;x
we_are_hungarian_human_desc;The independence of Hungary from Bohemia is confirmed. We should join them and prosper together.;x
window_to_the_west_LAT_title;Window to the West - Latvia;x
window_to_the_west_LAT_desc;Our great country lies so close to the Baltic Sea, yet has no access. Securing a port would allow us to enrich our lands and project our power better against rivals on our western frontier. The newly-independent Latvia is a perfect possibility. Their economy is small and they need aid in modernising. With just a small cash infusion, we could gain important influence that could be used to establish our control over the country, and, most importantly, its coastline.;x
window_to_the_west_LIT_title;Window to the West - Lithuania;x
window_to_the_west_LIT_desc;Our great country lies so close to the Baltic Sea, yet has no access. Securing a port would allow us to enrich our lands and project our power better against rivals on our western frontier. Lithuania, a state long on the fringes of Europe, has somehow avoided much attention from Poland and Finland. Their economy is small and they need aid in modernising. With just a small cash infusion, we could gain important influence that could then be used to establish formal control over the country and, most importantly, its coastline.;x
yoke_the_tatars_title;Yoke the Tatars;x
yoke_the_tatars_desc;While they were a useful ally during the war to unify Great Russia, it is no longer necessary to allow them the autonomy they demand. They are simply no longer necessary as allies, and so it is time to force them to settle for good. Just as the Tatars once shackled us, we shall now shackle them and integrate them into our new empire. They will not go quietly, but they will go.;x
ZAC_inherits_LUZ_title;The Destiny of Luzica;x
ZAC_inherits_LUZ_desc;Beyond the Odra river lies Luzica, the homeland of the Sorbs, the last remnant of the Slavs that once inhabited all the region from Silesia to Denmark. Recent philological work has determined that they, too, are speakers of a language closely related to our own. They have been increasingly marginalized while living in German states, and it is time for us to change that. And we are in a position to do so. Let us welcome them into Zachadia!;x
ZAC_inherits_RUT_title;Our Brothers, the Ruthenians;x
ZAC_inherits_RUT_desc;Though their language may not be quite as close to ours as that of the Silesians or Sorbs, the peoples of Zachadia have had much historical contact with the Ruthenians, which has been to the profit of all our peoples. Now that we find ourselves in a position to exert our influence in the region, we should consider incorporating the rich Ruthenian lands into our great nation. Let all share in its bounty!;x
